chr,ps,AFD,maf,bpstart,bpend
2687,9048210,0.452325,0.329,9048210,9048210
2687,4555127,1,0.30900000000000005,4555127,4555127
2687,12607477,0.548069,0.21899999999999997,12607477,12607477
2687,48185673,0.331758,0.367,48185673,48185673
2687,11799564,0.962963,0.398,11799564,11799564
2687,7188482,0.18518500000000004,0.193,7188482,7188482
2687,9662376,0.7580770000000001,0.212,9662376,9662376
2687,10606247,0.5401893999999999,0.277,10606247,10606247
2687,36388752,0.00748700000000002,0.117,36388752,36388752
2687,12116887,0.9814815,0.345,12116887,12116887
2687,13047234,0.609141,0.154,13047234,13047234
2687,51567,0.797872,0.223,51567,51567
2687,9328090,0.9602045,0.32999999999999996,9328090,9328090
2687,15046728,0.26989700000000005,0.355,15046728,15046728
2687,11858865,0.15839219999999998,0.19799999999999995,11858865,11858865
2687,26956307,0.166667,0.115,26956307,26956307
2687,8921892,0.968085,0.34299999999999997,8921892,8921892
2687,38689231,0.12608300000000006,0.125,38689231,38689231
2687,46432582,0.7403470000000001,0.367,46432582,46432582
2687,14244928,0.8305750000000001,0.43600000000000005,14244928,14244928
2687,15355829,0.08037800000000006,0.138,15355829,15355829
2687,2144910,0.5,0.389,2144910,2144910
2687,2654283,0.5839239999999999,0.477,2654283,2654283
2687,2500508,0.203704,0.186,2500508,2500508
2687,35690773,0.22616200000000009,0.118,35690773,35690773
2687,2655168,0.730103,0.445,2655168,2655168
2687,35096715,0.08353,0.244,35096715,35096715
2687,46231401,0.33018100000000006,0.299,46231401,46231401
2687,12002040,0.9708435,0.30200000000000005,12002040,12002040
2687,14987701,0.303783,0.11,14987701,14987701
2687,31868043,0.03349100000000005,0.329,31868043,31868043
2687,11429157,0.4282905,0.14500000000000002,11429157,11429157
2687,11494332,0.4389280000000001,0.309,11494332,11494332
2687,15323287,0.7691093999999999,0.31100000000000005,15323287,15323287
2687,15267245,0.07525599999999999,0.345,15267245,15267245
2687,5439111,0.259259,0.203,5439111,5439111
2687,27054826,0.05476800000000004,0.362,27054826,27054826
2687,28347407,0.07486199999999998,0.334,28347407,28347407
2687,50463422,0.159574,0.495,50463422,50463422
2687,15572387,0.325059,0.246,15572387,15572387
2687,16717560,0.11111099999999996,0.101,16717560,16717560
2687,9649445,0.23010299999999995,0.207,9649445,9649445
2687,8127873,0.989362,0.32699999999999996,8127873,8127873
2687,46789337,0.9125294,0.364,46789337,46789337
2687,5031299,0.755319,0.23,5031299,5031299
2687,9469774,0.502758,0.256,9469774,9469774
2687,27767519,0.1867610000000001,0.118,27767519,27767519
2687,13138204,0.18518500000000004,0.104,13138204,13138204
2687,40643394,0.37037,0.313,40643394,40643394
2687,41873322,0.16115100000000004,0.159,41873322,41873322
2687,2357186,0.203704,0.125,2357186,2357186
2687,10390909,0.737982,0.489,10390909,10390909
2687,45938477,0.14105500000000004,0.484,45938477,45938477
2687,15128795,0.7080380000000001,0.352,15128795,15128795
2687,46443944,0.56974,0.173,46443944,46443944
2687,49458712,0.28565799999999997,0.21,49458712,49458712
2687,9504653,0.31481499999999996,0.226,9504653,9504653
2687,44430186,0.308905,0.143,44430186,44430186
2687,49246949,0.570922,0.385,49246949,49246949
2687,50539911,0.403467,0.47,50539911,50539911
2687,41756507,0.22892,0.118,41756507,41756507
2687,5335122,0.9042553,0.246,5335122,5335122
2687,483033,0.38613,0.293,483033,483033
2687,50640905,0.15327000000000002,0.173,50640905,50640905
2687,10022265,0.407407,0.228,10022265,10022265
2687,13163471,0.3857365,0.18400000000000005,13163471,13163471
2687,50742226,0.008274,0.129,50742226,50742226
2687,31486058,0.05791999999999997,0.129,31486058,31486058
2687,14350969,0.16233200000000003,0.104,14350969,14350969
2687,18835359,0.05791999999999997,0.426,18835359,18835359
2687,17330786,0.016154,0.125,17330786,17330786
2687,634511,0.25531899999999996,0.111,634511,634511
2687,38714533,0.52955,0.228,38714533,38714533
2687,8720183,0.23010299999999995,0.159,8720183,8720183
2687,13259792,0.9708435,0.32699999999999996,13259792,13259792
2687,7086158,0.10165500000000004,0.147,7086158,7086158
2687,2710526,0.22222200000000003,0.189,2710526,2710526
2687,19207086,0.11229300000000007,0.161,19207086,19207086
2687,34110624,0.272262,0.205,34110624,34110624
2687,20604838,0.04294700000000007,0.101,20604838,20604838
2687,40864212,0.152088,0.117,40864212,40864212
2687,41837199,0.10126100000000005,0.102,41837199,41837199
2687,11415498,0.9444444,0.43799999999999994,11415498,11415498
2687,4908326,0.02561100000000005,0.138,4908326,4908326
2687,5883984,0.750197,0.26,5883984,5883984
2687,21250167,0.166273,0.375,21250167,21250167
2687,22966741,0.03585499999999997,0.26,22966741,22966741
2687,37642237,0.07249799999999995,0.194,37642237,37642237
2687,12647683,0.941686,0.387,12647683,12647683
2687,15310447,0.8727349,0.32999999999999996,15310447,15310447
2687,8034407,0.822695,0.43999999999999995,8034407,8034407
2687,11634233,0.611111,0.403,11634233,11634233
2687,45840367,0.061859,0.154,45840367,45840367
2687,15061460,0.12687099999999996,0.186,15061460,15061460
2687,3875971,0.5,0.269,3875971,3875971
2687,42403232,0.2190703,0.235,42403232,42403232
2687,42000546,0.193066,0.461,42000546,42000546
2687,49473125,0.31954289999999996,0.19799999999999995,49473125,49473125
2687,16557900,0.724587,0.489,16557900,16557900
2687,4876691,0.22222200000000003,0.159,4876691,4876691
2687,9086124,0.10835300000000005,0.124,9086124,9086124
2687,7509025,0.8412139999999999,0.47,7509025,7509025
2687,355134,0.5106379999999999,0.106,355134,355134
2687,3482198,0.613476,0.389,3482198,3482198
2687,17631183,0.04215899999999994,0.451,17631183,17631183
2687,1239673,0.333333,0.203,1239673,1239673
2687,5856955,0.9152879,0.36,5856955,5856955
2687,50090046,0.2368,0.143,50090046,50090046
2687,48289905,0.24743800000000005,0.482,48289905,48289905
2687,9651820,0.5555559999999999,0.389,9651820,9651820
2687,46172847,0.259259,0.177,46172847,46172847
2687,9141649,0.20882599999999996,0.214,9141649,9141649
2687,40051145,0.02639899999999995,0.269,40051145,40051145
2687,13392870,0.26162399999999997,0.256,13392870,13392870
2687,7742658,0.989362,0.32699999999999996,7742658,7742658
2687,11835752,0.319149,0.16800000000000004,11835752,11835752
2687,5681051,1,0.30000000000000004,5681051,5681051
2687,30398463,0.11229300000000007,0.118,30398463,30398463
2687,24863541,0.06737599999999999,0.155,24863541,24863541
2687,42074395,0.01654900000000003,0.147,42074395,42074395
2687,6452074,0.4338059999999999,0.343,6452074,6452074
2687,35564481,0.037825,0.145,35564481,35564481
2687,10304989,0.409772,0.184,10304989,10304989
2687,12193336,0.182427,0.258,12193336,12193336
2687,9330963,0.4125289999999999,0.378,9330963,9330963
2687,1350645,1,0.31100000000000005,1350645,1350645
2687,321127,0.05122099999999996,0.193,321127,321127
2687,13092854,0.37037,0.186,13092854,13092854
2687,27582414,0.234831,0.256,27582414,27582414
2687,14219747,0.616233,0.369,14219747,14219747
2687,15572026,0.11820399999999998,0.23,15572026,15572026
2687,7813923,0.11111099999999996,0.106,7813923,7813923
2687,11063040,0.4444439999999999,0.274,11063040,11063040
2687,45039444,0.022065,0.15,45039444,45039444
2687,42585018,0.094957,0.493,42585018,42585018
2687,49752956,0.26674600000000004,0.212,49752956,49752956
2687,10535567,0.703704,0.5,10535567,10535567
2687,37408822,0.05122099999999996,0.133,37408822,37408822
2687,5322677,0.240741,0.178,5322677,5322677
2687,46559307,0.274625,0.348,46559307,46559307
2687,15342372,0.8542164,0.33399999999999996,15342372,15342372
2687,37012328,0.07171,0.472,37012328,37012328
2687,2436439,0.14814799999999995,0.104,2436439,2436439
2687,15352807,0.11623299999999992,0.115,15352807,15352807
2687,38631004,0.271474,0.399,38631004,38631004
2687,40001842,0.10795900000000004,0.106,40001842,40001842
2687,10444763,0.165091,0.127,10444763,10444763
2687,11483719,0.9814815,0.345,11483719,11483719
2687,520383,0.5,0.385,520383,520383
2687,4878633,0.7222219999999999,0.496,4878633,4878633
2687,13074530,0.388889,0.217,13074530,13074530
2687,12714742,0.35382100000000005,0.353,12714742,12714742
2687,9056009,0.755319,0.256,9056009,9056009
2687,98229,1,0.31100000000000005,98229,98229
2687,21088263,0.09653300000000008,0.106,21088263,21088263
2687,35296707,0.061859,0.343,35296707,35296707
2687,3429311,0.12963000000000002,0.113,3429311,3429311
2687,44200824,0.10283699999999996,0.182,44200824,44200824
2687,36386123,0.00118200000000001,0.21,36386123,36386123
2687,16679115,0.189519,0.217,16679115,16679115
2687,2064634,0.8148150000000001,0.481,2064634,2064634
2687,30284750,0.281718,0.484,30284750,30284750
2687,6576806,0.978723,0.31299999999999994,6576806,6576806
2687,6052774,0.808511,0.267,6052774,6052774
2687,16225667,0.18518500000000004,0.12,16225667,16225667
2687,9442585,0.211584,0.124,9442585,9442585
2687,8523223,0.11111099999999996,0.143,8523223,8523223
2687,5240231,1,0.30600000000000005,5240231,5240231
2687,10938905,0.259259,0.152,10938905,10938905
2687,46837043,0.682427,0.495,46837043,46837043
2687,2723865,0.483057,0.424,2723865,2723865
2687,13553117,0.28565799999999997,0.155,13553117,13553117
2687,12723212,0.7982659,0.348,12723212,12723212
2687,30466630,0.622537,0.235,30466630,30466630
2687,5058341,0.537037,0.32,5058341,5058341
2687,14077006,0.362096,0.327,14077006,14077006
2687,2027422,0.31481499999999996,0.323,2027422,2027422
2687,5003860,0.968085,0.31599999999999995,5003860,5003860
2687,47257078,0.361702,0.348,47257078,47257078
2687,4430639,0.07407399999999997,0.154,4430639,4430639
2687,11862605,0.3219075,0.129,11862605,11862605
2687,8440990,0.838455,0.4290000000000001,8440990,8440990
2687,7315445,0.703704,0.466,7315445,7315445
2687,30953788,0.04413,0.327,30953788,30953788
2687,1762325,0.674547,0.452,1762325,1762325
2687,11992357,0.37037,0.242,11992357,11992357
2687,37528420,0.01654900000000003,0.136,37528420,37528420
2687,37930913,0.02324700000000001,0.14,37930913,37930913
2687,5309629,0.4814810000000001,0.237,5309629,5309629
2687,38684716,0.00394000000000005,0.226,38684716,38684716
2687,3229622,0.11111099999999996,0.104,3229622,3229622
2687,42579978,0.03703699999999999,0.5,42579978,42579978
2687,21266691,0.11544500000000002,0.228,21266691,21266691
2687,670456,0.14814799999999995,0.11,670456,670456
2687,32099601,0.17927499999999996,0.272,32099601,32099601
2687,2384530,1,0.30400000000000005,2384530,2384530
2687,16374514,0.34594199999999997,0.122,16374514,16374514
2687,195634,0.22222200000000003,0.177,195634,195634
2687,40633871,0.07249799999999995,0.198,40633871,40633871
2687,37163948,0.01575999999999999,0.145,37163948,37163948
2687,50628763,0.037825,0.131,50628763,50628763
2687,24725683,0.11229300000000007,0.117,24725683,24725683
2687,22008885,0.11977900000000008,0.117,22008885,22008885
2687,4198874,1,0.30200000000000005,4198874,4198874
2687,32631927,0.07013399999999992,0.249,32631927,32631927
2687,50018012,0.03624900000000009,0.193,50018012,50018012
2687,11822360,0.37037,0.309,11822360,11822360
2687,48226173,0.3695830000000001,0.459,48226173,48226173
2687,3720200,0.11859799999999998,0.214,3720200,3720200
2687,47252159,0.250197,0.155,47252159,47252159
2687,17628213,0.29314400000000007,0.269,17628213,17628213
2687,22484766,0.470843,0.36,22484766,22484766
2687,5601732,1,0.33199999999999996,5601732,5601732
2687,17420722,0.121355,0.18,17420722,17420722
2687,690024,1,0.31399999999999995,690024,690024
2687,15010658,0.275019,0.246,15010658,15010658
2687,15124040,0.09337999999999992,0.102,15124040,15124040
2687,32743551,0.2557130000000001,0.127,32743551,32743551
2687,12257438,0.9282905,0.33199999999999996,12257438,12257438
2687,13963865,0.402285,0.366,13963865,13963865
2687,10464542,0.203704,0.177,10464542,10464542
2687,2554884,0.407407,0.311,2554884,2554884
2687,11418657,0.296296,0.131,11418657,11418657
2687,40054628,0.00709300000000001,0.382,40054628,40054628
2687,6666769,0.02758099999999996,0.27,6666769,6666769
2687,10606008,0.9444444,0.366,10606008,10606008
2687,6218174,0.510638,0.14800000000000002,6218174,6218174
2687,1910825,1,0.32999999999999996,1910825,1910825
2687,5472646,0.5,0.281,5472646,5472646
2687,12750546,0.01851899999999995,0.111,12750546,12750546
2687,6721037,0.989362,0.31599999999999995,6721037,6721037
2687,28051640,0.05910199999999999,0.208,28051640,28051640
2687,7959336,0.978723,0.33199999999999996,7959336,7959336
2687,38253667,0.673759,0.392,38253667,38253667
2687,49571546,0.4574470000000001,0.325,49571546,49571546
2687,25408789,0.02836899999999997,0.348,25408789,25408789
2687,5032812,0.404255,0.447,5032812,5032812
2687,4330636,0.9814815,0.32199999999999995,4330636,4330636
2687,15121715,0.64933,0.254,15121715,15121715
2687,10896035,0.9389285,0.34299999999999997,10896035,10896035
2687,216087,0.9259259,0.33699999999999997,216087,216087
2687,11193715,0.5,0.166,11193715,11193715
2687,965013,0.42041000000000006,0.359,965013,965013
2687,35132486,0.21119,0.27,35132486,35132486
2687,17148173,0.312056,0.23,17148173,17148173
2687,2383022,0.829787,0.27,2383022,2383022
2687,42457218,0.203704,0.189,42457218,42457218
2687,7205123,0.189519,0.299,7205123,7205123
2687,15915080,0.182427,0.2,15915080,15915080
2687,8488891,0.203704,0.253,8488891,8488891
2687,9654100,0.9389285,0.33699999999999997,9654100,9654100
2687,3563308,0.11111099999999996,0.113,3563308,3563308
2687,46544548,0.6769109999999999,0.419,46544548,46544548
2687,49881044,0.7691093999999999,0.373,49881044,49881044
2687,14189813,0.72695,0.39,14189813,14189813
2687,2420565,1,0.31100000000000005,2420565,2420565
2687,46408634,0.708826,0.472,46408634,46408634
2687,35969046,0.166273,0.155,35969046,35969046
2687,4420640,0.9444444,0.346,4420640,4420640
2687,3768515,0.611111,0.373,3768515,3768515
2687,5919310,0.785658,0.463,5919310,5919310
2687,40916716,0.20527940000000003,0.16100000000000003,40916716,40916716
2687,35412203,0.19858200000000004,0.36,35412203,35412203
2687,29406998,0.08037800000000006,0.14,29406998,29406998
2687,13245185,0.8644605,0.28800000000000003,13245185,13245185
2687,36995832,0.1745467,0.17300000000000004,36995832,36995832
2687,48123300,0.22931500000000005,0.168,48123300,48123300
2687,5133849,0.537037,0.429,5133849,5133849
2687,37119749,0.189519,0.208,37119749,37119749
2687,7014016,0.989362,0.32999999999999996,7014016,7014016
2687,45803235,0.378251,0.272,45803235,45803235
2687,13552495,0.248621,0.138,13552495,13552495
2687,18821390,0.024428,0.482,18821390,18821390
2687,5589058,1,0.30700000000000005,5589058,5589058
2687,2297017,0.521277,0.148,2297017,2297017
2687,16728203,0.678881,0.43999999999999995,16728203,16728203
2687,7347776,0.26713999999999993,0.239,7347776,7347776
2687,2389155,1,0.31299999999999994,2389155,2389155
2687,12340722,0.9602045,0.345,12340722,12340722
2687,16512581,0.5323089,0.20499999999999996,16512581,16512581
2687,9996378,0.468085,0.322,9996378,9996378
2687,16160241,0.07801400000000003,0.205,16160241,16160241
2687,8938950,0.2167060000000001,0.205,8938950,8938950
2687,106744,1,0.32899999999999996,106744,106744
2687,4219637,0.8148150000000001,0.415,4219637,4219637
2687,50043632,0.447203,0.239,50043632,50043632
2687,44415891,0.03506699999999996,0.118,44415891,44415891
2687,44677832,0.00236500000000006,0.442,44677832,44677832
2687,24676089,0.38613,0.314,24676089,24676089
2687,42458142,0.5,0.382,42458142,42458142
2687,19445282,0.26635200000000003,0.154,19445282,19445282
2687,41860111,0.25531899999999996,0.306,41860111,41860111
2687,41822824,0.03073299999999995,0.43500000000000005,41822824,41822824
2687,13932908,0.18518500000000004,0.148,13932908,13932908
2687,13331244,0.18518500000000004,0.113,13331244,13331244
2687,25505445,0.737588,0.33599999999999997,25505445,25505445
2687,6468371,0.721828,0.4429999999999999,6468371,6468371
2687,13969031,0.388495,0.21699999999999997,13969031,13969031
2687,8538698,0.957447,0.32199999999999995,8538698,8538698
2687,17585925,0.1292359,0.34299999999999997,17585925,17585925
2687,21642328,0.415288,0.299,21642328,21642328
2687,1769185,0.703704,0.482,1769185,1769185
2687,3780790,0.407407,0.274,3780790,3780790
2687,5586833,1,0.31299999999999994,5586833,5586833
2687,17145248,0.29353799999999997,0.246,17145248,17145248
2687,12160163,0.240741,0.177,12160163,12160163
2687,16090277,0.2509849999999999,0.318,16090277,16090277
2687,10431523,0.962963,0.35,10431523,10431523
2687,5790725,0.989362,0.32299999999999995,5790725,5790725
2687,23268375,0.8223014,0.30200000000000005,23268375,23268375
2687,46837646,0.9125294,0.34299999999999997,46837646,46837646
2687,11427200,0.478723,0.131,11427200,11427200
2687,38340144,0.420804,0.28800000000000003,38340144,38340144
2687,19856386,0.07998400000000006,0.138,19856386,19856386
2687,3199534,0.22222200000000003,0.189,3199534,3199534
2687,1382439,1,0.32699999999999996,1382439,1382439
2687,7345953,0.574074,0.332,7345953,7345953
2687,4879820,0.259259,0.18,4879820,4879820
2687,12800834,0.00394000000000005,0.171,12800834,12800834
2687,38652718,0.27935350000000003,0.16300000000000003,38652718,38652718
2687,46411484,0.8144210000000001,0.32999999999999996,46411484,46411484
2687,1337212,0.989362,0.32299999999999995,1337212,1337212
2687,10464585,0.296296,0.205,10464585,10464585
2687,15165987,0.8274229999999999,0.318,15165987,15165987
2687,18965902,0.5839239999999999,0.489,18965902,18965902
2687,46914256,0.02679300000000006,0.122,46914256,46914256
2687,35320027,0.05752500000000005,0.118,35320027,35320027
2687,7201601,0.319937,0.3,7201601,7201601
2687,413296,0.6052009999999999,0.459,413296,413296
